"['Surprise', 60.0]","['Fear', 30.0]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 30.0]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 26.666666666666664]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 26.666666666666664]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 25.714285714285715]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 25.0]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 24.615384615384617]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 24.0]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 22.857142857142854]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 22.5]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 20.0]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 20.0]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 20.0]","['Fear', 20.0]"
"['Surprise', 60.0]","['Fear', 20.0]","['Fear', 18.666666666666668]"
"['Surprise', 60.0]","['Fear', 19.23076923076923]","['Fear', 17.77777777777778]"
"['Surprise', 60.0]","['Fear', 18.88888888888889]","['Fear', 16.666666666666668]"
"['Surprise', 57.5]","['Fear', 16.666666666666668]","['Fear', 16.666666666666668]"
"['Surprise', 57.5]","['Fear', 16.666666666666668]","['Fear', 16.0]"
"['Surprise', 56.66666666666667]","['Fear', 16.666666666666668]","['Fear', 15.0]"
"['Surprise', 56.36363636363637]","['Fear', 15.714285714285714]","['Fear', 15.0]"
"['Surprise', 56.0]","['Fear', 15.294117647058822]","['Fear', 15.0]"
"['Surprise', 56.0]","['Fear', 14.285714285714286]","['Fear', 14.285714285714286]"
"['Surprise', 56.0]","['Fear', 14.285714285714286]","['Fear', 14.285714285714286]"
"['Surprise', 56.0]","['Fear', 13.333333333333332]","['Fear', 14.0]"
"['Surprise', 56.0]","['Fear', 12.941176470588236]","['Fear', 13.333333333333332]"
"['Surprise', 55.55555555555556]","['Fear', 12.857142857142858]","['Fear', 13.333333333333332]"
"['Surprise', 55.0]","['Fear', 11.428571428571427]","['Fear', 13.333333333333332]"
"['Surprise', 55.0]","['Fear', 11.11111111111111]","['Fear', 13.333333333333332]"
"['Surprise', 55.0]","['Disgust', 80.0]","['Fear', 13.043478260869566]"
"['Surprise', 54.0]","['Disgust', 70.0]","['Fear', 12.5]"
"['Surprise', 53.33333333333333]","['Disgust', 60.0]","['Fear', 12.307692307692308]"
"['Surprise', 53.33333333333333]","['Disgust', 60.0]","['Fear', 12.0]"
"['Surprise', 52.5]","['Disgust', 60.0]","['Fear', 11.428571428571427]"
"['Surprise', 52.5]","['Disgust', 55.0]","['Fear', 11.428571428571427]"
"['Surprise', 52.5]","['Disgust', 50.0]","['Fear', 10.909090909090908]"
"['Surprise', 52.5]","['Disgust', 50.0]","['Disgust', 60.0]"
"['Surprise', 52.5]","['Disgust', 50.0]","['Disgust', 50.0]"
"['Surprise', 52.5]","['Disgust', 50.0]","['Disgust', 50.0]"
"['Surprise', 52.0]","['Disgust', 50.0]","['Disgust', 46.66666666666667]"
"['Surprise', 52.0]","['Disgust', 48.0]","['Disgust', 46.66666666666667]"
"['Surprise', 52.0]","['Disgust', 48.0]","['Disgust', 40.0]"
"['Surprise', 52.0]","['Disgust', 48.0]","['Disgust', 40.0]"
"['Surprise', 52.0]","['Disgust', 48.0]","['Disgust', 40.0]"
"['Surprise', 52.0]","['Disgust', 48.0]","['Disgust', 35.0]"
"['Surprise', 52.0]","['Disgust', 46.66666666666667]","['Disgust', 33.333333333333336]"
"['Surprise', 52.0]","['Disgust', 45.0]","['Disgust', 33.333333333333336]"
"['Surprise', 51.42857142857143]","['Disgust', 45.0]","['Disgust', 33.333333333333336]"
"['Surprise', 51.42857142857143]","['Disgust', 45.0]","['Disgust', 33.333333333333336]"
"['Surprise', 50.0]","['Disgust', 45.0]","['Disgust', 33.333333333333336]"
"['Surprise', 50.0]","['Disgust', 44.0]","['Disgust', 33.333333333333336]"
"['Surprise', 50.0]","['Disgust', 44.0]","['Disgust', 33.333333333333336]"
"['Surprise', 50.0]","['Disgust', 43.33333333333333]","['Disgust', 32.5]"
"['Surprise', 50.0]","['Disgust', 40.0]","['Disgust', 30.256410256410255]"
"['Surprise', 50.0]","['Disgust', 40.0]","['Disgust', 30.0]"
"['Surprise', 50.0]","['Disgust', 40.0]","['Disgust', 30.0]"
"['Surprise', 50.0]","['Disgust', 40.0]","['Disgust', 30.0]"
"['Surprise', 50.0]","['Disgust', 40.0]","['Disgust', 28.0]"
"['Surprise', 50.0]","['Disgust', 40.0]","['Disgust', 27.692307692307693]"
"['Surprise', 50.0]","['Disgust', 40.0]","['Disgust', 26.666666666666664]"
"['Surprise', 50.0]","['Disgust', 40.0]","['Disgust', 26.666666666666664]"
"['Surprise', 50.0]","['Disgust', 40.0]","['Disgust', 26.666666666666664]"
"['Surprise', 49.411764705882355]","['Disgust', 40.0]","['Disgust', 26.666666666666664]"
"['Surprise', 49.333333333333336]","['Disgust', 40.0]","['Disgust', 25.714285714285715]"
"['Surprise', 48.88888888888889]","['Disgust', 40.0]","['Disgust', 25.714285714285715]"
"['Surprise', 48.57142857142857]","['Disgust', 40.0]","['Disgust', 25.714285714285715]"
"['Surprise', 48.57142857142857]","['Disgust', 40.0]","['Disgust', 25.0]"
"['Surprise', 48.57142857142857]","['Disgust', 40.0]","['Disgust', 25.0]"
"['Surprise', 48.57142857142857]","['Disgust', 40.0]","['Disgust', 25.0]"
"['Surprise', 48.23529411764706]","['Disgust', 40.0]","['Disgust', 25.0]"
"['Surprise', 48.205128205128204]","['Disgust', 40.0]","['Disgust', 24.615384615384617]"
"['Surprise', 48.0]","['Disgust', 40.0]","['Disgust', 24.0]"
"['Surprise', 48.0]","['Disgust', 40.0]","['Disgust', 24.0]"
"['Surprise', 48.0]","['Disgust', 40.0]","['Disgust', 24.0]"
"['Surprise', 48.0]","['Disgust', 40.0]","['Disgust', 23.636363636363637]"
"['Surprise', 48.0]","['Disgust', 40.0]","['Disgust', 23.333333333333336]"
"['Surprise', 47.69230769230769]","['Disgust', 40.0]","['Disgust', 22.857142857142854]"
"['Surprise', 47.5]","['Disgust', 40.0]","['Disgust', 22.666666666666664]"
"['Surprise', 47.368421052631575]","['Disgust', 40.0]","['Disgust', 22.5531914893617]"
"['Surprise', 46.66666666666667]","['Disgust', 40.0]","['Disgust', 22.22222222222222]"
"['Surprise', 46.66666666666667]","['Disgust', 40.0]","['Disgust', 22.22222222222222]"
"['Surprise', 46.66666666666667]","['Disgust', 40.0]","['Disgust', 22.0]"
"['Surprise', 46.66666666666667]","['Disgust', 40.0]","['Disgust', 21.93548387096774]"
"['Surprise', 46.66666666666667]","['Disgust', 40.0]","['Disgust', 21.93548387096774]"
"['Surprise', 46.66666666666667]","['Disgust', 37.77777777777778]","['Disgust', 20.0]"
"['Surprise', 46.66666666666667]","['Disgust', 37.5]","['Disgust', 20.0]"
"['Surprise', 46.66666666666667]","['Disgust', 37.5]","['Disgust', 20.0]"
"['Surprise', 46.66666666666667]","['Disgust', 36.666666666666664]","['Disgust', 20.0]"
"['Surprise', 46.66666666666667]","['Disgust', 36.41025641025641]","['Disgust', 20.0]"
"['Surprise', 46.66666666666667]","['Disgust', 36.0]","['Disgust', 20.0]"
"['Surprise', 46.66666666666667]","['Disgust', 36.0]","['Disgust', 20.0]"
"['Surprise', 46.66666666666667]","['Disgust', 36.0]","['Disgust', 20.0]"
"['Surprise', 46.66666666666667]","['Disgust', 36.0]","['Disgust', 20.0]"
"['Surprise', 45.71428571428571]","['Disgust', 35.55555555555556]","['Disgust', 20.0]"
"['Surprise', 45.71428571428571]","['Disgust', 35.294117647058826]","['Disgust', 20.0]"
"['Surprise', 45.45454545454546]","['Disgust', 35.0]","['Disgust', 20.0]"
"['Surprise', 45.45454545454546]","['Disgust', 35.0]","['Disgust', 18.620689655172413]"
"['Surprise', 45.0]","['Disgust', 35.0]","['Disgust', 18.0]"
"['Surprise', 45.0]","['Disgust', 35.0]","['Disgust', 18.0]"
"['Surprise', 45.0]","['Disgust', 35.0]","['Disgust', 18.0]"
"['Surprise', 45.0]","['Disgust', 35.0]","['Disgust', 17.77777777777778]"
"['Surprise', 45.0]","['Disgust', 34.285714285714285]","['Disgust', 16.666666666666668]"
"['Surprise', 45.0]","['Disgust', 34.11764705882353]","['Disgust', 16.666666666666668]"
"['Surprise', 45.0]","['Disgust', 33.75]","['Disgust', 16.363636363636363]"
"['Surprise', 45.0]","['Disgust', 33.333333333333336]","['Disgust', 15.714285714285714]"
"['Surprise', 45.0]","['Disgust', 33.333333333333336]","['Disgust', 15.555555555555555]"
"['Surprise', 44.705882352941174]","['Disgust', 33.333333333333336]","['Disgust', 15.0]"
"['Surprise', 44.44444444444444]","['Disgust', 33.333333333333336]","['Disgust', 14.615384615384615]"
"['Surprise', 44.28571428571429]","['Disgust', 33.333333333333336]","['Disgust', 14.444444444444445]"
"['Surprise', 44.117647058823536]","['Disgust', 33.333333333333336]","['Disgust', 14.285714285714286]"
"['Surprise', 44.0]","['Disgust', 33.333333333333336]","['Disgust', 13.333333333333332]"
"['Surprise', 44.0]","['Disgust', 33.333333333333336]","['Disgust', 13.333333333333332]"
"['Surprise', 44.0]","['Disgust', 33.333333333333336]","['Anger', 80.0]"
"['Surprise', 44.0]","['Disgust', 33.333333333333336]","['Anger', 70.0]"
"['Surprise', 44.0]","['Disgust', 33.333333333333336]","['Anger', 50.0]"
"['Surprise', 44.0]","['Disgust', 33.333333333333336]","['Anger', 48.0]"
"['Surprise', 43.846153846153854]","['Disgust', 33.333333333333336]","['Anger', 48.0]"
"['Surprise', 43.75]","['Disgust', 33.333333333333336]","['Anger', 48.0]"
"['Surprise', 43.63636363636363]","['Disgust', 33.333333333333336]","['Anger', 46.66666666666667]"
"['Surprise', 43.47826086956522]","['Disgust', 32.72727272727273]","['Anger', 45.0]"
"['Surprise', 43.33333333333333]","['Disgust', 32.72727272727273]","['Anger', 43.33333333333333]"
"['Surprise', 43.33333333333333]","['Disgust', 32.72727272727273]","['Anger', 40.0]"
"['Surprise', 43.33333333333333]","['Disgust', 32.5]","['Anger', 40.0]"
"['Surprise', 43.33333333333333]","['Disgust', 32.5]","['Anger', 40.0]"
"['Surprise', 43.33333333333333]","['Disgust', 32.5]","['Anger', 40.0]"
"['Surprise', 43.07692307692307]","['Disgust', 32.5]","['Anger', 40.0]"
"['Surprise', 42.857142857142854]","['Disgust', 32.5]","['Anger', 40.0]"
"['Surprise', 42.857142857142854]","['Disgust', 32.0]","['Anger', 40.0]"
"['Surprise', 42.857142857142854]","['Disgust', 32.0]","['Anger', 40.0]"
"['Surprise', 42.857142857142854]","['Disgust', 32.0]","['Anger', 40.0]"
"['Surprise', 42.857142857142854]","['Disgust', 32.0]","['Anger', 40.0]"
"['Surprise', 42.5]","['Disgust', 32.0]","['Anger', 40.0]"
"['Surprise', 42.22222222222222]","['Disgust', 32.0]","['Anger', 40.0]"
"['Surprise', 42.22222222222222]","['Disgust', 32.0]","['Anger', 40.0]"
"['Surprise', 42.22222222222222]","['Disgust', 32.0]","['Anger', 40.0]"
"['Surprise', 41.875]","['Disgust', 31.875]","['Anger', 40.0]"
"['Surprise', 41.81818181818181]","['Disgust', 31.428571428571427]","['Anger', 40.0]"
"['Surprise', 41.81818181818181]","['Disgust', 31.428571428571427]","['Anger', 40.0]"
"['Surprise', 41.81818181818181]","['Disgust', 31.11111111111111]","['Anger', 40.0]"
"['Surprise', 41.66666666666667]","['Disgust', 31.11111111111111]","['Anger', 40.0]"
"['Surprise', 41.66666666666667]","['Disgust', 31.11111111111111]","['Anger', 40.0]"
"['Surprise', 41.333333333333336]","['Disgust', 31.052631578947366]","['Anger', 40.0]"
"['Surprise', 41.333333333333336]","['Disgust', 30.909090909090907]","['Anger', 40.0]"
"['Surprise', 41.25]","['Disgust', 30.0]","['Anger', 40.0]"
"['Surprise', 41.25]","['Disgust', 30.0]","['Anger', 37.5]"
"['Surprise', 41.0]","['Disgust', 30.0]","['Anger', 37.142857142857146]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 36.666666666666664]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 36.0]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 36.0]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 35.0]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 35.0]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 35.0]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 35.0]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 35.0]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 35.0]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 34.285714285714285]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 33.333333333333336]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 33.333333333333336]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 33.333333333333336]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 33.333333333333336]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 33.333333333333336]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 33.333333333333336]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 33.333333333333336]"
"['Surprise', 40.0]","['Disgust', 30.0]","['Anger', 33.333333333333336]"
"['Surprise', 40.0]","['Disgust', 29.473684210526315]","['Anger', 33.333333333333336]"
"['Surprise', 40.0]","['Disgust', 29.333333333333332]","['Anger', 32.94117647058823]"
"['Surprise', 40.0]","['Disgust', 29.090909090909093]","['Anger', 32.72727272727273]"
"['Surprise', 40.0]","['Disgust', 28.88888888888889]","['Anger', 32.5]"
"['Surprise', 40.0]","['Disgust', 28.88888888888889]","['Anger', 32.5]"
"['Surprise', 40.0]","['Disgust', 28.75]","['Anger', 32.5]"
"['Surprise', 40.0]","['Disgust', 28.571428571428573]","['Anger', 32.0]"
"['Surprise', 40.0]","['Disgust', 28.571428571428573]","['Anger', 32.0]"
"['Surprise', 40.0]","['Disgust', 28.571428571428573]","['Anger', 32.0]"
"['Surprise', 40.0]","['Disgust', 28.333333333333336]","['Anger', 31.794871794871792]"
"['Surprise', 40.0]","['Disgust', 28.333333333333336]","['Anger', 31.76470588235294]"
"['Surprise', 40.0]","['Disgust', 28.23529411764706]","['Anger', 31.428571428571427]"
"['Surprise', 40.0]","['Disgust', 28.14814814814815]","['Anger', 31.11111111111111]"
"['Surprise', 40.0]","['Disgust', 28.0]","['Anger', 31.11111111111111]"
"['Surprise', 40.0]","['Disgust', 28.0]","['Anger', 31.11111111111111]"
"['Surprise', 40.0]","['Disgust', 28.0]","['Anger', 30.625]"
"['Surprise', 40.0]","['Disgust', 28.0]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 28.0]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 28.0]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 28.0]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 27.741935483870968]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 27.692307692307693]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 27.647058823529413]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 27.5]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 27.27272727272727]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 27.27272727272727]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 27.142857142857146]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 26.666666666666664]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 26.666666666666664]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 26.666666666666664]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 26.666666666666664]","['Anger', 30.0]"
"['Surprise', 40.0]","['Disgust', 26.666666666666664]","['Anger', 28.88888888888889]"
"['Surprise', 40.0]","['Disgust', 26.666666666666664]","['Anger', 28.88888888888889]"
"['Surprise', 40.0]","['Disgust', 26.666666666666664]","['Anger', 28.75]"
"['Surprise', 39.55555555555556]","['Disgust', 26.666666666666664]","['Anger', 28.571428571428573]"
"['Surprise', 39.523809523809526]","['Disgust', 26.666666666666664]","['Anger', 28.571428571428573]"
"['Surprise', 39.285714285714285]","['Disgust', 26.666666666666664]","['Anger', 28.0]"
"['Surprise', 39.0]","['Disgust', 26.666666666666664]","['Anger', 28.0]"
"['Surprise', 38.888888888888886]","['Disgust', 26.666666666666664]","['Anger', 28.0]"
"['Surprise', 38.75]","['Disgust', 26.666666666666664]","['Anger', 28.0]"
"['Surprise', 38.75]","['Disgust', 26.666666666666664]","['Anger', 28.0]"
"['Surprise', 38.666666666666664]","['Disgust', 26.666666666666664]","['Anger', 27.5]"
"['Surprise', 38.648648648648646]","['Disgust', 26.666666666666664]","['Anger', 27.5]"
"['Surprise', 38.62068965517241]","['Disgust', 26.666666666666664]","['Anger', 27.5]"
"['Surprise', 38.333333333333336]","['Disgust', 26.666666666666664]","['Anger', 27.5]"
"['Surprise', 38.333333333333336]","['Disgust', 26.666666666666664]","['Anger', 27.5]"
"['Surprise', 38.064516129032256]","['Disgust', 26.666666666666664]","['Anger', 27.36842105263158]"
"['Surprise', 37.77777777777778]","['Disgust', 26.315789473684212]","['Anger', 27.27272727272727]"
"['Surprise', 37.77777777777778]","['Disgust', 26.153846153846153]","['Anger', 27.27272727272727]"
"['Surprise', 37.5]","['Disgust', 26.0]","['Anger', 26.666666666666664]"
"['Surprise', 37.5]","['Disgust', 26.0]","['Anger', 26.666666666666664]"
"['Surprise', 37.5]","['Disgust', 25.714285714285715]","['Anger', 26.666666666666664]"
"['Surprise', 37.142857142857146]","['Disgust', 25.714285714285715]","['Anger', 26.666666666666664]"
"['Surprise', 37.142857142857146]","['Disgust', 25.714285714285715]","['Anger', 26.666666666666664]"
"['Surprise', 37.142857142857146]","['Disgust', 25.714285714285715]","['Anger', 26.666666666666664]"
"['Surprise', 37.142857142857146]","['Disgust', 25.714285714285715]","['Anger', 26.666666666666664]"
"['Surprise', 37.142857142857146]","['Disgust', 25.714285714285715]","['Anger', 26.666666666666664]"
"['Surprise', 36.666666666666664]","['Disgust', 25.555555555555554]","['Anger', 26.666666666666664]"
"['Surprise', 36.666666666666664]","['Disgust', 25.454545454545453]","['Anger', 26.666666666666664]"
"['Surprise', 36.666666666666664]","['Disgust', 25.454545454545453]","['Anger', 26.666666666666664]"
"['Surprise', 36.666666666666664]","['Disgust', 25.333333333333332]","['Anger', 26.666666666666664]"
"['Surprise', 36.666666666666664]","['Disgust', 25.333333333333332]","['Anger', 26.666666666666664]"
"['Surprise', 36.666666666666664]","['Disgust', 25.263157894736842]","['Anger', 26.666666666666664]"
"['Surprise', 36.666666666666664]","['Disgust', 25.0]","['Anger', 26.363636363636363]"
"['Surprise', 36.666666666666664]","['Disgust', 25.0]","['Anger', 26.25]"
"['Surprise', 36.666666666666664]","['Disgust', 25.0]","['Anger', 26.0]"
"['Surprise', 36.666666666666664]","['Disgust', 25.0]","['Anger', 25.714285714285715]"
"['Surprise', 36.470588235294116]","['Disgust', 25.0]","['Anger', 25.333333333333332]"
"['Surprise', 36.36363636363636]","['Disgust', 25.0]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 25.0]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 25.0]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 25.0]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 25.0]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 25.0]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 25.0]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 24.705882352941178]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 24.642857142857146]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 24.615384615384617]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 24.615384615384617]","['Anger', 25.0]"
"['Surprise', 36.0]","['Disgust', 24.583333333333336]","['Anger', 25.0]"
"['Surprise', 35.78947368421053]","['Disgust', 24.444444444444446]","['Anger', 25.0]"
"['Surprise', 35.78947368421053]","['Disgust', 24.444444444444446]","['Anger', 24.642857142857146]"
"['Surprise', 35.55555555555556]","['Disgust', 24.285714285714285]","['Anger', 24.615384615384617]"
"['Surprise', 35.55555555555556]","['Disgust', 24.0]","['Anger', 24.615384615384617]"
"['Surprise', 35.38461538461539]","['Disgust', 24.0]","['Anger', 24.545454545454547]"
"['Surprise', 35.0]","['Disgust', 24.0]","['Anger', 24.444444444444446]"
"['Surprise', 35.0]","['Disgust', 24.0]","['Anger', 24.444444444444446]"
"['Surprise', 35.0]","['Disgust', 24.0]","['Anger', 24.285714285714285]"
"['Surprise', 35.0]","['Disgust', 24.0]","['Anger', 24.210526315789473]"
"['Surprise', 35.0]","['Disgust', 24.0]","['Anger', 24.0]"
"['Surprise', 35.0]","['Disgust', 24.0]","['Anger', 24.0]"
"['Surprise', 35.0]","['Disgust', 24.0]","['Anger', 24.0]"
"['Surprise', 34.66666666666667]","['Disgust', 24.0]","['Anger', 24.0]"
"['Surprise', 34.66666666666667]","['Disgust', 24.0]","['Anger', 24.0]"
"['Surprise', 34.54545454545455]","['Disgust', 24.0]","['Anger', 24.0]"
"['Surprise', 34.54545454545455]","['Disgust', 24.0]","['Anger', 24.0]"
"['Surprise', 34.46808510638298]","['Disgust', 24.0]","['Anger', 24.0]"
"['Surprise', 34.44444444444444]","['Disgust', 23.870967741935484]","['Anger', 24.0]"
